DayOrder,DayOfWeekStr,starttime,endtime,permit,PermitLocation,locationdesc,optionaltext,locationid,scheduleid,start24,end24,CNN,Addr_Date_Create,Addr_Date_Modified,block,lot,ColdTruck,Applicant,X,Y,Latitude,Longitude,Location
2,Tuesday,12PM,1PM,21MFF-00035,2890 03RD ST,"6:30AM-8:15AM, 12:20PM-1PM","Cold Truck: Hot/Cold Sandwiches, Water, Soda, Juice, Snacks, Milk, Candies, Canned Food, Soups, Cup of Noodles, Fruit, Salad",1514028,,12:00,13:00,193201,05/06/2011 11:16:40 AM,05/06/2011 11:17:33 AM,4246,003,Y,F & C Catering,6015896.40169,2102133.99672,37.752952122280774,-122.387906207246758,"(37.752952122280774, -122.38790620724676)"
6,Saturday,11AM,7PM,22MFF-00011,870 MARKET ST,North side of Market Street between 4th and 5th Streets near the Cable Car turnaround in front of the ped mounts and 7' west of the fire hydrant.,"Fruit Salads, Fruit Drinks, Can Soda, Water",1591783,,11:00,19:00,8747202,07/30/2014 03:30:07 PM,07/30/2014 03:46:22 PM,0329,005,N,FRUITYMANIA,6010593.36901,2113879.05243,37.784906148887941,-122.407072991554273,"(37.78490614888794, -122.40707299155427)"
3,Wednesday,7AM,11PM,22MFF-00030,345 WILLIAMS AVE,Truck Located on the southside of Williams Ave app. 306ft west from Neptune st,"Tacos, Tortas, Burritos",1656405,,07:00,23:00,13659000,10/31/2022 10:36:09 AM,10/31/2022 10:37:41 AM,5423A,009,N,San Francisco Taco Truck,6012474.13913,2093893.8025,37.730136110166313,-122.399162749748584,"(37.73013611016631, -122.39916274974858)"
4,Thursday,8AM,5PM,22MFF-00024,2198 OAKDALE AVE,,"Tacos, burritos, quesadillas, soda & water",1591842,,08:00,17:00,9794000,07/27/2011 11:46:50 AM,07/27/2011 11:47:09 AM,5590A,008,N,Tacos Rodriguez,6011890.27099,2097853.05368,37.740974826226491,-122.401459414039891,"(37.74097482622649, -122.40145941403989)"
4,Thursday,7AM,8AM,23MFF-00007,2660 NEWHALL ST,7:00am-7:15am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1723907,,07:00,08:00,9582003,10/24/2011 03:38:17 PM,10/24/2011 03:43:45 PM,5434B,004,Y,Brazuca Grill,6012453.59834,2092853.03964,37.727277244750006,-122.399160735119082,"(37.727277244750006, -122.39916073511908)"
3,Wednesday,6AM,3PM,23MFF-00045,401 CALIFORNIA ST,On Sansome frontage approximately 40ft from California St. intersection,"Hot coffee, iced coffee, hot chocolate, tea, pastries",1741555,,06:00,15:00,3528000,09/12/2014 09:26:11 AM,09/12/2014 11:10:31 AM,0260,001,N,Philz Coffee Truck,6012367.34464,2116791.76137,37.793002875331801,-122.401140310473281,"(37.7930028753318, -122.40114031047328)"
4,Thursday,7AM,8AM,23MFF-00007,2085 03RD ST,7:15am-7:30am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1723884,,07:00,08:00,187101,10/24/2011 03:44:25 PM,10/24/2011 03:44:47 PM,3994,002,Y,Brazuca Grill,6015765.88269,2105888.64696,37.763254360874249,-122.388619641721689,"(37.76325436087425, -122.38861964172169)"
5,Friday,7AM,8AM,18MFF-0028,Assessors Block 3902/Lot002,"Set-up at 50 Treat Ave: 7:00am-7:10am, 10:00am-10:10am, 12:00pm-12:10pm","COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",1163790,,07:00,08:00,12678000,08/31/2011 03:34:52 PM,08/31/2011 03:35:34 PM,3902,002,Y,"SOHOMEI, LLC",6009046.271,2107865.259,37.768306992799992,-122.412000336092149,"(37.76830699279999, -122.41200033609215)"
2,Tuesday,8AM,9AM,23MFF-00054,1515 GRIFFITH ST,8:45am-9:00am,"Cold Truck: Pre-packaged sandwiches, snacks, fruit, various beverages",1750863,,08:00,09:00,6542000,05/12/2011 04:29:44 PM,05/12/2011 04:30:49 PM,4794,009,Y,TING TING MINI MOBILE DELI,6017573.00822,2092139.28436,37.725601382910519,-122.381413163780479,"(37.72560138291052, -122.38141316378048)"
4,Thursday,8AM,9AM,23MFF-00007,1346 EDDY ST,Set-up at 1350 Eddy St: 8:55am-9:00am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1723896,,08:00,09:00,5070000,10/24/2011 04:03:53 PM,10/24/2011 04:04:18 PM,0733,014,Y,Brazuca Grill,6004006.40736,2112885.22264,37.781806526817164,-122.429790840366465,"(37.781806526817164, -122.42979084036646)"
4,Thursday,11AM,12PM,23MFF-00054,Assessors Block 3720/Lot001,Set-up @ 192 Fremont St: 5am-6am,"Cold Truck: Pre-packaged sandwiches, snacks, fruit, various beverages",1750861,,11:00,12:00,5862000,05/10/2011 04:52:52 PM,05/10/2011 04:53:06 PM,3720,001,Y,TING TING MINI MOBILE DELI,6013655.829,2115559.572,37.789691367587032,-122.396595637083792,"(37.78969136758703, -122.39659563708379)"
2,Tuesday,11AM,12PM,23MFF-00007,3255 03RD ST,11:40am-11:50am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1723889,,11:00,12:00,197101,10/24/2011 04:29:47 PM,10/24/2011 04:30:04 PM,4377,001,Y,Brazuca Grill,6016052.556,2100401.49551,37.748203685055984,-122.387245352134713,"(37.748203685055984, -122.38724535213471)"
5,Friday,11AM,12PM,23MFF-00054,Assessors Block /Lot,Set-up at 900 Palou: 11:45am-11:50am,"Cold Truck: Pre-packaged sandwiches, snacks, fruit, various beverages",1750836,,11:00,12:00,10215000,05/13/2011 10:06:12 AM,05/13/2011 10:06:34 AM,,,Y,TING TING MINI MOBILE DELI,6018302.94049,2092700.24788,37.727181952082006,-122.378928760295921,"(37.727181952082006, -122.37892876029592)"
4,Thursday,10AM,6PM,19MFF-00105,773 MARKET ST,Pushcart located on Market St. 7 linear feet West of the Fire Hydrant. Must maintain 8 linear feet clearance from Street Artist Booth M22. Reference Street Artist Map #14 (http://www.sfartscommission.org/street_artists_program/maps/index.html),"Kettle Corn, Funnel Cakes, Lemonade, Beverages, Flan, Hot Dogs, Falafel, Hot and Cold Sandwiches, French Fries, Baklava and Pastries",1341056,,10:00,18:00,8746103,11/15/2011 01:48:03 PM,11/15/2011 01:50:07 PM,3706,096,N,Kettle Corn Star,6011164.82111,2114324.40143,37.786160934428665,-122.405127311305762,"(37.786160934428665, -122.40512731130576)"
4,Thursday,12PM,1PM,21MFF-00150,601 03RD ST,"Truck located on the North side of 3rd Street, approximately 120 feet from the Brannon Street intersection - Indian street food, tikka masala burritos, samosas, naan, etc.",Indian Street Food: Tikka Masala Burritos; Samosas; Sexy Fries (Indian-inspired poutine); Naughty Naans; Deconstructed Samosas; Kathi Rolls; Lassis and Lemonades,1585967,,12:00,13:00,179000,05/15/2017 04:26:43 PM,10/04/2017 04:04:23 PM,3788,020,N,Curry Up Now,6014275.90828,2112050.69863,37.780091296154851,-122.3942044465024,"(37.78009129615485, -122.3942044465024)"
5,Friday,11AM,12PM,19MFF-00055,3433 03RD ST,"Set-up at 3451 3rd St: 8:00am-8:10am, 11:00am-11:05am","Cold Truck: Soft drinks, cup cakes, potato chips, cookies, gum, sandwiches (hot & cold), peanuts, muffins, coff (hot & cold), water, juice, yoplait, milk, orange juice, sunflower seeds, can foods, burritos, buscuits, chimichangas, rice krispies",1336733,,11:00,12:00,198101,04/10/2012 09:58:22 AM,04/10/2012 09:58:49 AM,5203,023,Y,Quan Catering,6016102.69642,2099523.25729,37.745795001214155,-122.387010722473121,"(37.745795001214155, -122.38701072247312)"
3,Wednesday,12PM,1PM,23MFF-00007,640 TENNESSEE ST,"9:10am-9:15am, 12:25pm-12:30pm","Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1723878,,12:00,13:00,12482000,10/24/2011 04:09:50 PM,10/24/2011 04:10:13 PM,3996,012,Y,Brazuca Grill,6015407.52592,2106068.769,37.763729070531554,-122.389871672284087,"(37.763729070531554, -122.38987167228409)"
2,Tuesday,12PM,1PM,21MFF-00115,1570 BURKE AVE,"7:15am-7:20am, 10:00am-10:05am, 12:15pm-12:20pm (all M-F)","Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1575182,,12:00,13:00,3376000,06/07/2011 04:06:48 PM,06/07/2011 04:07:23 PM,5203,066,Y,Park's Catering,6016270.58146,2099130.191,37.744725016832071,-122.386402793857329,"(37.74472501683207, -122.38640279385733)"
3,Wednesday,9AM,5PM,23MFF-00031,1301 CESAR CHAVEZ ST,Located on Cesar Chavez near the Indiana St intersection,"Tacos, Burritos, Tortas, Quesadillas, Sodas, Chips, Candy",1735061,,09:00,17:00,2471000,09/07/2011 03:54:13 PM,09/07/2011 03:55:05 PM,4352,007,N,"Bay Area Mobile Catering, Inc. dba. Taqueria Angelica's",6015135.671,2101097.55245,37.750064092127545,-122.390464566960333,"(37.750064092127545, -122.39046456696033)"
4,Thursday,11AM,2PM,24MFF-00005,44 MARY ST,Three (3) trucks located on Mary St between Minna St and Natoma St. The closest of the three trucks to Natoma St is proposed to be 35 feet northwest of Natoma Street. The closest of the three trucks to Minna St is proposed to be 10 feet southeast of Minna Street.,Multiple Food Trucks & Food Types,1757029,,11:00,14:00,8794000,04/14/2022 12:15:14 PM,06/03/2022 03:02:39 PM,3725,127,N,"Off the Grid Services, LLC",6010731.83139,2112612.04708,37.781434998453697,-122.406504642463403,"(37.7814349984537, -122.4065046424634)"
5,Friday,9AM,10AM,23MFF-00054,1212 THOMAS AVE,"9:25am-9:30am, 12:35pm-12:40pm","Cold Truck: Pre-packaged sandwiches, snacks, fruit, various beverages",1750843,,09:00,10:00,12570000,05/12/2011 04:35:21 PM,05/12/2011 04:35:43 PM,4792,029,Y,TING TING MINI MOBILE DELI,6016818.56578,2092434.24974,37.726369619663508,-122.384041765309235,"(37.72636961966351, -122.38404176530923)"
4,Thursday,12PM,1PM,18MFF-0028,Assessors Block 3902/Lot002,"Set-up at 50 Treat Ave: 7:00am-7:10am, 10:00am-10:10am, 12:00pm-12:10pm","COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",1163790,,12:00,13:00,12678000,08/31/2011 03:34:52 PM,08/31/2011 03:35:34 PM,3902,002,Y,"SOHOMEI, LLC",6009046.271,2107865.259,37.768306992799992,-122.412000336092149,"(37.76830699279999, -122.41200033609215)"
2,Tuesday,10AM,11AM,21MFF-00035,898 PENNSYLVANIA AVE,10:15am-10:20am,"Cold Truck: Hot/Cold Sandwiches, Water, Soda, Juice, Snacks, Milk, Candies, Canned Food, Soups, Cup of Noodles, Fruit, Salad",1514025,,10:00,11:00,10336000,05/06/2011 12:47:33 PM,05/06/2011 12:47:46 PM,4167,003,Y,F & C Catering,6014451.86044,2102970.27089,37.755168220827066,-122.392960249597152,"(37.755168220827066, -122.39296024959715)"
4,Thursday,7AM,8AM,18MFF-0028,Assessors Block 3902/Lot002,"Set-up at 50 Treat Ave: 7:00am-7:10am, 10:00am-10:10am, 12:00pm-12:10pm","COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",1163790,,07:00,08:00,12678000,08/31/2011 03:34:52 PM,08/31/2011 03:35:34 PM,3902,002,Y,"SOHOMEI, LLC",6009046.271,2107865.259,37.768306992799992,-122.412000336092149,"(37.76830699279999, -122.41200033609215)"
5,Friday,8AM,7PM,22MFF-00011,870 MARKET ST,North side of Market Street between 4th and 5th Streets near the Cable Car turnaround in front of the ped mounts and 7' west of the fire hydrant.,"Fruit Salads, Fruit Drinks, Can Soda, Water",1591783,,08:00,19:00,8747202,07/30/2014 03:30:07 PM,07/30/2014 03:46:22 PM,0329,005,N,FRUITYMANIA,6010593.36901,2113879.05243,37.784906148887941,-122.407072991554273,"(37.78490614888794, -122.40707299155427)"
5,Friday,11AM,12PM,23MFF-00054,1160 REVERE AVE,11:10am-11:20am,"Cold Truck: Pre-packaged sandwiches, snacks, fruit, various beverages",1750839,,11:00,12:00,10972000,05/13/2011 10:02:25 AM,05/13/2011 10:02:40 AM,4763,050,Y,TING TING MINI MOBILE DELI,6017475.4751,2092643.55343,37.726980622636532,-122.381785388427105,"(37.72698062263653, -122.3817853884271)"
1,Monday,4AM,5AM,23MFF-00042,530 05TH ST,Set-up at 538 5th St: 4:00am-5:00am,"Cold Truck: Burrito, Corn Dog, Salads, Sandwiches, Quesadilla, Tacos, Fried Rice, Cow Mein, Chinese Rice, Noodle Plates, Soup, Bacon, Eggs, Ham, Avacado, Sausages, Beverages",1738644,,04:00,05:00,305000,06/02/2011 09:01:12 AM,06/02/2011 09:01:27 AM,3778,001B,Y,Eva's Catering,6012643.91769,2111070.53125,37.777309134967915,-122.399781433622309,"(37.777309134967915, -122.39978143362231)"
1,Monday,5AM,6AM,23MFF-00054,Assessors Block 3720/Lot001,Set-up @ 192 Fremont St: 5am-6am,"Cold Truck: Pre-packaged sandwiches, snacks, fruit, various beverages",1750861,,05:00,06:00,5862000,05/10/2011 04:52:52 PM,05/10/2011 04:53:06 PM,3720,001,Y,TING TING MINI MOBILE DELI,6013655.829,2115559.572,37.789691367587032,-122.396595637083792,"(37.78969136758703, -122.39659563708379)"
5,Friday,10AM,12PM,19MFF-00055,3305 03RD ST,"Set-up at 696 Amador St: 7:00am-8:00am, 10:20am-10:30am, 11:40am-11:50am","Cold Truck: Soft drinks, cup cakes, potato chips, cookies, gum, sandwiches (hot & cold), peanuts, muffins, coff (hot & cold), water, juice, yoplait, milk, orange juice, sunflower seeds, can foods, burritos, buscuits, chimichangas, rice krispies",1336731,,10:00,12:00,15086000,04/10/2012 09:51:34 AM,04/10/2012 09:55:51 AM,4502A,002,Y,Quan Catering,6016067.65644,2100153.34551,37.747523152855791,-122.387175828518991,"(37.74752315285579, -122.38717582851899)"
1,Monday,6AM,12AM,21MFF-00147,100 POST ST,"Corner of Post and Kearny, on Post","Hot dogs, condiments, soft pretzels, soft drinks, coffee, cold beverages, pastries, bakery goods, cookies, ice cream, candy, soups, churros, chestnuts, nuts, fresh fruit, fruit juices, desserts, potato chips and popcorn.",1585476,,06:00,24:00,10625000,09/06/2011 12:42:52 PM,09/06/2011 12:50:21 PM,0294,004,N,"San Francisco Street Foods, Inc.",6011600.06831,2115329.85806,37.788946003107128,-122.403692234115198,"(37.78894600310713, -122.4036922341152)"
2,Tuesday,9AM,5PM,23MFF-00031,1301 CESAR CHAVEZ ST,Located on Cesar Chavez near the Indiana St intersection,"Tacos, Burritos, Tortas, Quesadillas, Sodas, Chips, Candy",1735061,,09:00,17:00,2471000,09/07/2011 03:54:13 PM,09/07/2011 03:55:05 PM,4352,007,N,"Bay Area Mobile Catering, Inc. dba. Taqueria Angelica's",6015135.671,2101097.55245,37.750064092127545,-122.390464566960333,"(37.750064092127545, -122.39046456696033)"
5,Friday,11AM,12PM,23MFF-00007,1051 26TH ST,Set-up at 1500 Minnesota St: 11:20am-11:25am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1723882,,11:00,12:00,1500000,10/24/2011 04:27:02 PM,10/24/2011 04:27:20 PM,4317,015,Y,Brazuca Grill,6015254.61908,2101568.18928,37.751362959629581,-122.390086108654288,"(37.75136295962958, -122.39008610865429)"
2,Tuesday,6AM,12AM,21MFF-00145,701 HOWARD ST,"Southeast Corner of 4th & Howard St, on Howard","Hot dogs, condiments, soft pretzels, soft drinks, coffee, cold beverages, pastries, bakery goods, cookies, ice cream, candy, soups, churros, chestnuts, nuts, fresh fruit, fruit juices, desserts, potato chips and popcorn.",1585474,,06:00,24:00,7038000,09/06/2011 10:07:44 AM,09/06/2011 10:10:06 AM,3734,091,N,"San Francisco Street Foods, Inc.",6012496.50073,2113852.01595,37.78493822996267,-122.400486828595419,"(37.78493822996267, -122.40048682859542)"
4,Thursday,7AM,8AM,18MFF-0028,1 THOMAS MORE WAY,"7:00am-7:10am, 10:00am-10:10am, 12:00pm-12:10pm","COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",1163792,,07:00,08:00,12583000,08/31/2011 03:39:41 PM,08/31/2011 03:40:18 PM,7380,027,Y,"SOHOMEI, LLC",5991083.26248,2088048.7782,37.712871813938413,-122.472687037509331,"(37.71287181393841, -122.47268703750933)"
2,Tuesday,9AM,10AM,23MFF-00054,1440 BANCROFT AVE,"Set-up at 1414 Bancroft Ave: 9:45am-9:50am, 12:10-12:15pm","Cold Truck: Pre-packaged sandwiches, snacks, fruit, various beverages",1750854,,09:00,10:00,2709000,05/13/2011 09:13:21 AM,05/13/2011 09:13:45 AM,4850,019,Y,TING TING MINI MOBILE DELI,6015139.72659,2091592.62559,37.723965728268745,-122.389786723375778,"(37.723965728268745, -122.38978672337578)"
1,Monday,5PM,6PM,17MFF-0182,360 PENINSULA AVE,5:00pm-5:15pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",963998,,17:00,18:00,10327000,09/14/2011 10:50:40 AM,09/14/2011 10:51:01 AM,5083,009,Y,Singh Brothers Ice Cream,6012279.71916,2086946.72593,37.711050007121116,-122.399347385249754,"(37.711050007121116, -122.39934738524975)"
5,Friday,3PM,8PM,17MFF-0104,368 FELL ST,30LF east of NE corner of Octavia & Fell,"Artisan Pizzas (Margherita, Yukon Potato, Zoe's Pepperoni, Funghi, Brocolli Rabe, Bacon Kale,  Arugula) and Drinks.",934551,,15:00,20:00,5442000,06/23/2011 11:57:56 AM,02/13/2012 11:49:07 AM,0817,032,N,"Casey's Pizza, LLC",6005679.28642,2110688.85634,37.775870429858848,-122.423847229105903,"(37.77587042985885, -122.4238472291059)"
3,Wednesday,8AM,9AM,19MFF-00041,Assessors Block 4341/Lot001,1605 Kansas St: 6:30am-7:25am,"Cold Truck: Corn Dogs, Noodle Soups, Candy, Pre-packaged Snacks, Sandwiches, Chips, Coffee, Tea, Various Beverages",1332947,,08:00,09:00,7740000,05/09/2011 12:18:00 PM,05/09/2011 12:18:44 PM,4341,001,Y,Mini Mobile Food Catering,6011939.508,2100756.7,37.748950363427056,-122.401493189708219,"(37.748950363427056, -122.40149318970822)"
2,Tuesday,10AM,3PM,23MFF-00033,560 MISSION ST,"On Mission St, 160ft east of Anthony St","Lobster rolls, crab rolls, lobster burritos, crab burritos, chicken burritos, fish burritos, chicken burritos, poke bowls, soups, chips & soda.",1735100,,10:00,15:00,9090000,03/17/2015 08:27:35 AM,03/17/2015 08:27:55 AM,3708,095,N,Think is Good Inc.,6012999.86955,2115261.92579,37.788837572631962,-122.398844308238978,"(37.78883757263196, -122.39884430823898)"
4,Thursday,9AM,10AM,21MFF-00115,1575 BURKE AVE,"1575 BURKE - 7:25am-7:30am, 12:25pm-12:30pm. 1585 BURKE 9:55am-10:00am","Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1575184,,09:00,10:00,3376000,06/17/2011 02:52:27 PM,06/17/2011 02:53:00 PM,5203,043,Y,Park's Catering,6016221.53623,2099116.91482,37.744685848163229,-122.386571458803402,"(37.74468584816323, -122.3865714588034)"
1,Monday,9AM,10AM,23MFF-00054,1450 DONNER AVE,9:40am-9:45am,"Cold Truck: Pre-packaged sandwiches, snacks, fruit, various beverages",1750859,,09:00,10:00,4908000,05/13/2011 09:08:11 AM,05/13/2011 09:08:30 AM,4882,025,Y,TING TING MINI MOBILE DELI,6014750.73083,2091181.16782,37.722814367814763,-122.391102685186794,"(37.72281436781476, -122.3911026851868)"
2,Tuesday,11AM,12PM,23MFF-00054,1153 SHAFTER AVE,Set-up at 1579 Hawes St: 11:00am-11:10am,"Cold Truck: Pre-packaged sandwiches, snacks, fruit, various beverages",1750864,,11:00,12:00,6792000,05/13/2011 10:00:40 AM,05/13/2011 10:00:56 AM,4793,006,Y,TING TING MINI MOBILE DELI,6017290.45078,2092382.35147,37.726253194283416,-122.38240685522689,"(37.726253194283416, -122.38240685522689)"
3,Wednesday,11AM,12PM,21MFF-00115,Assessors Block 4645/Lot015,Setup at 894 Innes Ave. 11:45am-11:50am,"Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1575191,,11:00,12:00,7254000,06/10/2011 09:37:15 AM,06/10/2011 09:37:35 AM,4645,015,Y,Park's Catering,6019359.973,2094482.884,37.732134951922227,-122.375398078567343,"(37.73213495192223, -122.37539807856734)"
5,Friday,9AM,10AM,19MFF-00055,722 BRANNAN ST,9:10am-9:20am,"Cold Truck: Soft drinks, cup cakes, potato chips, cookies, gum, sandwiches (hot & cold), peanuts, muffins, coff (hot & cold), water, juice, yoplait, milk, orange juice, sunflower seeds, can foods, burritos, buscuits, chimichangas, rice krispies",1336739,,09:00,10:00,3083000,03/28/2012 04:37:36 PM,03/28/2012 04:38:10 PM,3779,132,Y,Quan Catering,6012101.97462,2110026.06408,37.774411041001834,-122.401582774173917,"(37.774411041001834, -122.40158277417392)"
4,Thursday,10AM,11AM,23MFF-00054,1450 WALLACE AVE,10:15am-10:20am,"Cold Truck: Pre-packaged sandwiches, snacks, fruit, various beverages",1750849,,10:00,11:00,13355000,05/13/2011 09:16:13 AM,05/13/2011 09:16:31 AM,4828,024,Y,TING TING MINI MOBILE DELI,6015589.70159,2092302.36867,37.72593948526761,-122.38828072861115,"(37.72593948526761, -122.38828072861115)"
4,Thursday,12PM,1PM,21MFF-00115,1575 BURKE AVE,"1575 BURKE - 7:25am-7:30am, 12:25pm-12:30pm. 1585 BURKE 9:55am-10:00am","Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1575184,,12:00,13:00,3376000,06/17/2011 02:52:27 PM,06/17/2011 02:53:00 PM,5203,043,Y,Park's Catering,6016221.53623,2099116.91482,37.744685848163229,-122.386571458803402,"(37.74468584816323, -122.3865714588034)"
3,Wednesday,10AM,8PM,17MFF-0196,2101 MISSION ST,Truck and trailer.....,"Hot dogs, bacon wrap hot dogs, chicken burgers, energy drinks, water & various drinks",1039786,,10:00,20:00,9117000,11/22/2017 12:43:10 PM,11/22/2017 12:43:43 PM,3575,091,N,Julie's Hot Dogs,6006859.05906,2106130.97345,37.763422095010867,-122.419442657047199,"(37.76342209501087, -122.4194426570472)"
1,Monday,4PM,10PM,18MFF-0004,2355 FOLSOM ST,"Located on the West side of the Harrison St frontage , just South of the Mistral St intersection","Tacos, Burritos, Tortas, Quesadillas, Drinks",1089698,,16:00,22:00,6752000,03/04/2011 11:54:56 AM,03/04/2011 11:56:28 AM,3593,035,N,El Tonayense #60,6008199.4147947,2104720.12550386,37.759623634340485,-122.414706934827976,"(37.759623634340485, -122.41470693482798)"
4,Thursday,10AM,6PM,21MFF-00011,3055 23RD ST,10am to 6pm Mon thru Friday,"Burritos, Giros, Tortas, Quesadillas, Tacos & Various Beverages",1509787,,10:00,18:00,1260000,05/27/2011 03:38:38 PM,05/27/2011 03:40:23 PM,3640,039,N,El Gallo Jiro,6008603.01478,2102703.03437,37.754107828201967,-122.413168445666599,"(37.75410782820197, -122.4131684456666)"
2,Tuesday,6AM,12AM,19MFF-00001,331 POWELL ST,,"American Food: Hot dogs, pretzels, ice cream, salads, beverages, sandwiches, soup, coffee, pastries,etc.",1265569,,06:00,24:00,10678000,01/07/2019 01:10:05 PM,01/07/2019 01:11:08 PM,0307,001,N,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",6010244.55558,2114884.71706,37.7876479381666,-122.408350737210554,"(37.7876479381666, -122.40835073721055)"
5,Friday,9AM,10AM,19MFF-00055,645 BRYANT ST,9:25am-9:30am,"Cold Truck: Soft drinks, cup cakes, potato chips, cookies, gum, sandwiches (hot & cold), peanuts, muffins, coff (hot & cold), water, juice, yoplait, milk, orange juice, sunflower seeds, can foods, burritos, buscuits, chimichangas, rice krispies",1336740,,09:00,10:00,3285000,03/28/2012 04:39:46 PM,04/10/2012 09:54:23 AM,3777,051,Y,Quan Catering,6012873.63893,2111582.90828,37.778728808654627,-122.399022720471066,"(37.77872880865463, -122.39902272047107)"
3,Wednesday,10AM,4PM,24MFF-00003,250 04TH ST,In front of 250 4th Street entrance way,everything except for hot dogs,1757022,,10:00,16:00,254000,03/07/2011 09:36:01 AM,03/07/2011 09:40:22 AM,3733,008,N,"Off the Grid Services, LLC",6012068.51174,2112988.2785,37.782542731255568,-122.401906803622424,"(37.78254273125557, -122.40190680362242)"
1,Monday,11AM,12PM,23MFF-00054,1160 REVERE AVE,11:10am-11:20am,"Cold Truck: Pre-packaged sandwiches, snacks, fruit, various beverages",1750839,,11:00,12:00,10972000,05/13/2011 10:02:25 AM,05/13/2011 10:02:40 AM,4763,050,Y,TING TING MINI MOBILE DELI,6017475.4751,2092643.55343,37.726980622636532,-122.381785388427105,"(37.72698062263653, -122.3817853884271)"
0,Sunday,4PM,10PM,18MFF-0004,2355 FOLSOM ST,"Located on the West side of the Harrison St frontage , just South of the Mistral St intersection","Tacos, Burritos, Tortas, Quesadillas, Drinks",1089698,,16:00,22:00,6752000,03/04/2011 11:54:56 AM,03/04/2011 11:56:28 AM,3593,035,N,El Tonayense #60,6008199.4147947,2104720.12550386,37.759623634340485,-122.414706934827976,"(37.759623634340485, -122.41470693482798)"
